News,Label
Trade setup: Nifty forms double top; protect profit at higher levels,1.0
"F&O: Nifty50 must sustain above 11,980-12,000 zone to keep rising",1.0
"Sensex ends 68 pts lower; Nifty below 12,050",0.0
Share market update: Nifty Financial Services index rises; Indiabulls Housing up 2%,1.0
"Nifty, Sensex at record highs; but average portfolios deep in the red",1.0
Share market update: Nifty Pharma index up; Lupin gains 3%,1.0
Share market update: Nifty Bank hits fresh record high; YES Bank jumps 5%,1.0
"Sensex reverses gains, falls 400 pts from day’s high, Nifty below 12,050",1.0
"F&O: Nifty range shifts to 11,900-12,200 zone; VIX rises 0.89% to 15",1.0
"Sensex hits lifetime high, Nifty above 12,050; key factors behind market rally",1.0
Share market update: Nifty Financial Services index rises; M&M Finance gains 3%,1.0
Share market update: Nifty Pharma index up; Aurobindo Pharma rises 2%,1.0
"Sensex gains 100 points, Nifty nears 11,950 amid firm global cues",1.0
"Nifty weakness could extend down to 11,800 level",0.0
"RIL, Infy drive Sensex over 100 points higher; Nifty50 nears 11,950",1.0
View: Nifty can cross all-time high mark if it holds above 11850,1.0
D-Street week ahead: Nifty loses momentum; FMCG topping out,0.0
"Sensex falls by 216 pts, Nifty ends at 11,914; IT, bank stocks drag",0.0
"Sensex falls for second day, Nifty below 11,950; IT stocks weigh",0.0
"Sensex, Nifty trade lower; Infosys slips 3%",0.0
"Sensex, Nifty flat; Voda Idea drops 8%",0.0
"Trade setup: Nifty likely to consolidate more, has hurdle in 12,000-12,050 zone",0.0
"Sensex, Nifty end flat on lack of fresh cues; Vodafone plunges 7%, Zee zooms 12%",0.0
Share market update: Nifty Pharma index up; Dr. Reddy's Lab rises 1%,1.0
"Sensex, Nifty open flat on weak global cues; Zee Entertainment surges 10%",0.0
"Tech View: Nifty forms indecisive Doji, may disrupt the ongoing rally",0.0
"F&O: Nifty's immediate hurdle intact in 12,100 – 12,150 zone; VIX drops 1.62%",0.0
Share market update: Nifty Financial Services index up; Edelweiss gains 3%,1.0
Share market update: Nifty Pharma index up; Glenmark Pharma rises 2%,1.0
"Nifty tops 12,000, Sensex scales fresh all-time high",1.0
"Sensex rises 150 points, Nifty nears 12,000; RIL surges 3%",1.0
"Sensex gains 186 points, Nifty ends near 11,950; Voda Idea zooms 37%",1.0
Share market update: Nifty Financial Services index up; Indiabulls Housing gains 2%,1.0
Share market update: Nifty Pharma index up; Cipla rises 2%,1.0
"Sensex gains 100 points, Nifty tops 11,900; Voda Idea surges 17%",1.0
"Sensex rises 100 points, Nifty tops 11,900; SBI Life tanks 5%",1.0
"Tech View: Nifty50 forms bearish candle; outlook negative below 11,950-12,000",0.0
"Sensex closes 73 points lower, Nifty ends at 11,885; YES Bank drops 4%",0.0
"Sensex gains 100 points, Nifty nears 12,000 amid positive global cues",1.0
"Sensex rises 100 pts, Nifty above 11,900",1.0
"View: 12,100 a crucial zone for Nifty50",0.0
"Trade setup: Nifty vulnerable at higher levels; 12,000 stiff hurdle",0.0
"Sensex gains 70 pts, Nifty ends near 11,900; Airtel rallies 8%",1.0
"F&O: India VIX drops 3.96%, Nifty trading range shifts to 11,700-12,100 zone",0.0
Share market update: Nifty Financial Services index up; Edelweiss gains 3%,1.0
"Trade setup: Nifty may continue to find hurdle in 12,000-12,050 zone",0.0
"Tech View: Nifty50 forms small bullish candle, but the bias remains negative",0.0
"Sensex jumps 170 pts, Nifty reclaims 11,850 on RBI rate cut hopes",0.0
Share market update: Nifty Financial Services index up; Cholamandalam Investment rises 2%,1.0
Share market update: Nifty Pharma index down; Aurobindo Pharma slumps 8%,0.0
"Sensex falls 60 points, Nifty tests 11,800 on weak macros, China data",0.0
"Trade setup: Nifty50 likely to fall towards 20-DMA at 11,751 level",0.0
"Tech View: Nifty loses momentum, key parameters now favour bears",0.0
"Sensex tumbles 229 pts on weak global cues; Nifty ends below 11,850",0.0
"Sensex drops 229 pts on growth, trade deal concerns; Nifty below 11,850",0.0
"Sensex, Nifty trade flat amid weak global cues, economic data",0.0
"Sensex slips 50 points, Nifty tests 11,900 amid weak global cues",0.0
"Sensex ends 21 points higher, Nifty holds above 11,900; Dish TV jumps 9%",1.0
Inverse rotation between Nifty and Bank Nifty: Will it end private banks’ dream run?,1.0
"Sensex drops 100 points, Nifty below 12,000; YES Bank gains 3% despite MSCI exclusion",1.0
"Sensex slips 100 points, Nifty below 12,000; YES Bank drops 3%",0.0
Trade setup: Nifty50 may try to scale lifetime high on Friday,1.0
"Sensex scales fresh record high, jumps 184 pts; Nifty reclaims 12,000",1.0
"Tech View: Now Nifty eyes all-time high mark, as it takes out 12,000",1.0
"Sensex scales fresh record high on trade deal hopes, Nifty back above 12,000",1.0
"Sensex jumps 150 points, Nifty tops 12,000; Tata Steel drops 3% post Q2 results",0.0
"Trade setup: 12,000 mark stiff hurdle for Nifty, stay cautious",0.0
"Sensex hits fresh record high, gains 222 pts; Nifty ends above 11,950",1.0
Tech View: An upside breakout for Nifty50 a high probability now,1.0
"F&O: Nifty finding multiple supports at 11,850, may head to lifetime high",1.0
Share market update: Nifty Pharma index rises; Sun Pharma up 2%,1.0
"Sensex sheds 180 points, Nifty slips below 11,900 amid weak global cues",0.0
"Sensex, Nifty edge lower amid weak global cues; Sun Pharma rallies 4%",0.0
"F&O: Nifty50 negates higher lows, VIX signals rangebound trade ahead",1.0
"Sensex drops 54 points, Nifty ends at 11,917; IOB plunges 11%",0.0
"Golden Cross, ahoy! Sensex, Nifty charts drop hints this rally has legs",0.0
"Sensex rises 50 points, Nifty tops 11,950 on firm global cues",1.0
"Sensex trades near all-time high, Nifty flat; YES Bank rallies 7%",1.0
"Trade setup: Rally losing momentum; Nifty has stiff resistance at 12,000 level",0.0
Sensex hits record closing high; Nifty rises for 7th session,1.0
"Sensex rises 137 points; Nifty ends at 11,943",1.0
Share market update: Nifty Pharma index rises; Biocon jumps 3%,1.0
"Sensex climbs 150 points, Nifty nears 11,950; Vedanta jumps 4%, YES Bank drops 6%",0.0
"Dalal Street week ahead: Nifty mildly oversold; metals, auto, PSUs may outperform",1.0
"Sensex rises for 6th day, Nifty ends just shy of 11,900",1.0
"Sensex extends winning run to 6th day, rises 36 pts; Nifty near 11,900",1.0
Share market update: Nifty Pharma index up; Piramal Enterprises gains 3%,1.0
"Sensex, Nifty open with gains; IOC, YES Bank slip",1.0
"Tech View: Nifty50 forms indecisive ‘Doji’, but market bias stays positive",1.0
"Sensex rises for 5th day, Nifty tops 11,850; YES Bank zooms 24%",1.0
"Sensex comes off all-time high, ends 77 pts higher; Nifty tops 11,850",1.0
Share market update: Nifty Pharma index rises; Dr. Reddy's Lab up 1%,1.0
"Sensex rises 150 points, Nifty nears 11,900 ahead of F&O expiry",1.0
"Sensex gains 220 pts to settle above 40,000 mark; Nifty ends at 11,844",1.0
"Trade setup: Nifty50 at a crucial juncture, needs to confirm breakout",0.0
"Auto, bank stocks propel Sensex & Nifty to near 4-month high",1.0
Share market update: Nifty Pharma index up; Piramal Enterprises rises 3%,1.0
"Trade setup: Nifty50 faces strong resistance zone, tread cautiously",1.0
"D-Street week ahead: 11,700-11,750 zone remains problematic area for Nifty on upside",0.0
"F&O: Nifty stuck between 11,500 & 11,700 levels; needs to hold support to go higher",1.0
"Sensex rises 50 points, Nifty tests 11,600; IT, Infy lead gainers",1.0
"Sensex rises 100 points, Nifty above 11,600; ITC jumps 2% post Q2 results",1.0
Share market update: Nifty Financial Services index rises; Indiabulls Housing Finance gains 4%,1.0
Share market update: Nifty Pharma index up; Glenmark Pharma gains 4%,1.0
"Sensex gains 200 pts, Nifty above 11,650; HCL Tech rallies 4%",1.0
"Sensex, Nifty open higher as BJP takes lead in assembly elections",1.0
"Tech View: Nifty50 negates higher lows, forms indecisive Doji candle",1.0
"Sensex ends 95 pts higher, Nifty holds above 11,600",1.0
"Sensex gains 95 pts, Nifty tops 11,600; IT, financials top gainers",1.0
Share market update: Nifty Financial Services index rises; Indiabulls Ventures climbs 5%,1.0
Share market update: Nifty Financial Services index rises; Edelweiss gains 6%,1.0
"Sensex, Nifty open with gains; Infosys plunges",1.0
"Sensex rises 40 points, Nifty flat; Infosys plunges 10%",1.0
"Trade setup: Nifty back to post-tax cut high, needs fresh buying to go higher",1.0
Tech View: Nifty needs to take out September high to extend its 6-day rally,1.0
F&O: Bulls holding a tight grip; Nifty forms higher highs & lows,1.0
"Sensex, Nifty end higher for 6th straight day; RIL, HDFC Bank top index contributors",1.0
Share market update: Nifty Financial Services index rises; Indiabulls Housing Finance surges 10%,1.0
"India’s largest DII dumping midcaps & smallcaps, shifts focus to largecaps",1.0
Share market update: Nifty Pharma index up; Piramal Enterprises rises 2%,1.0
FPIs cover record numbers of Nifty shorts,1.0
Tech View: Nifty forms bullish candle & higher highs & lows for 4th session,1.0
F&O: Followup buying at higher levels signalling strength in Nifty,1.0
"Sensex surges 453 points as private stocks gain; Nifty ends above 11,550",1.0
Share market update: Nifty Financial Services index rises; Indiabulls Housing Finance jumps 7%,1.0
"Sensex, Nifty take a breather; Bajaj Consumer surges 12%, DHFL drops 5%",0.0
"Sensex gains 50 points, Nifty flat; DHFL tanks 5%",1.0
F&O: Nifty forming higher highs & lows on daily scale; VIX slips 3%,1.0
"Sensex rises 93 points, ends higher for fourth day; Nifty tops 11,450",1.0
Share market update: Nifty Financial Services index rises; Edelweiss up 6%,1.0
"Sensex rises 100 points, Nifty above 11,450; Bajaj Consumer rallies 20%",1.0
"Sensex gains 100 points, Nifty above 11,450; MCX rallies 8%",1.0
"Tech View: Nifty forms bullish candle; but 11,400 level key for further rise",1.0
"F&O: Nifty forming higher highs and lows, India VIX slips 3.33%",1.0
"Sensex, Nifty end at 2-week high; banks, FMCG stocks lead gainers",1.0
Share market update: Nifty Financial Services index rises; HDFC Life up 2%,1.0
Share market update: Nifty Pharma index up; Lupin gains 1%,1.0
"Trade setup: Stay cautious, Nifty won’t see sustained rise unless it moves past 11,450",1.0
"Sensex zooms 87 pts on positive Asian cues, Nifty ends at 11,341",1.0
Share market update: Nifty Financial Services index up; Edelweiss gains 4%,1.0
Share market update: Nifty Pharma index up; Sun Pharma gains 2%,1.0
"Sensex gains 150 points, Nifty holds above 11,300; Tata Motors climbs 4%",1.0
Nifty enjoys strong support at 11200-11100,1.0
Share market update: Nifty Financial Services index dips; Indiabulls Housing Finance slumps 6%,0.0
Trade setup: Nifty50 likely to fall further if it stays below 200-DMA,0.0
"Sensex drops 298 pts as banks bleed; Nifty slips below 11,250",0.0
"Bank stocks drag Sensex 298 pts lower, Nifty slips below 11,250",0.0
Share market update: Nifty Pharma index down; Aurobindo Pharma slumps 7%,0.0
"Sensex falls 100 points, Nifty slips below 11,300 on mixed trade signals",0.0
"Sensex slips 150 points, Nifty drops below 11,300; Airtel surges 6%",0.0
Trade setup: Mild gains likely; Nifty must stay above 200-DMA,1.0
Tech View: Nifty tops 200-DEMA as bulls stage a smart rebound,1.0
"Sensex surges 650 pts to snap 6-day losing run; Nifty tops 11,300",0.0
"Private bank stocks send Sensex 646 pts higher; Nifty tops 11,300",1.0
Share market update: Nifty Financial Services index rises; Indiabulls Ventures jumps 9%,1.0
Nifty on the cusp of a big behavioural test; ‘buy on dips’ market could turn into a ‘sell on rise’ market,1.0
"Sensex gains 80 points, Nifty above 11,150; bank stocks rise",1.0
"Sensex opens flat, Nifty trades at 11,120; Titan falls 5% on growth concerns",0.0
"Trade setup: Nifty mildly oversold, may see short covering at lower levels",0.0
"Tech View: Nifty50 forms bearish crossover, may see more weakness",0.0
"Sensex falls for 6th day, sheds 141 pts, Nifty slips below 11,150; Yes Bank rallies 8%",0.0
F&O: Nifty’s lower trading range shifts higher; VIX signals volatile swings ahead,0.0
"Sensex falls for 6th day, logs longest losing run since July; Nifty slips below 11,150",0.0
Share market update: Nifty Financial Services index rises; STFC jumps 5%,1.0
Share market update: Nifty Pharma index dips; Glenmark Pharma slumps 5%,0.0
"Sensex drops 70 points, Nifty tests 11,150; YES Bank rallies 7%",0.0
Tax cuts to jazz up Q2 bottomlines of Nifty50 even as revenue growth slows,1.0
"F&O: Below 11,250, Nifty may extend weakness to 11,111 and 11,050 levels",0.0
"Stock market update: Nifty IT trades higher; Wipro, TCS advance",1.0
"Sensex gains 250 points, Nifty nears 11,400 ahead of RBI policy outcome",1.0
"Sensex zooms 250 pts ahead of RBI policy outcome, Nifty above 11,350; bank stocks gain",1.0
"Trade setup: Nifty to fall further if it gives up 200-DMA at 11,258",0.0
"Tech View: Nifty forms indecisive Doji; outlook positive till index holds 11,250",1.0
"Sensex, Nifty fall for 4th day ahead of RBI policy decision",0.0
"Stock market update: Nifty Metal falls 3%; Vedanta, Hindalco top drags",0.0
Stock market update: Nifty Bank trades lower; YES Bank surges 24%,0.0
"Sensex drops 200 points, Nifty tests 11,300; bank, metal stocks top drags",0.0
"Sensex drops 300 pts on weak global cues, Nifty slips below 11,300; YES Bank surges 19%",0.0
"Tech View: Nifty forms large bearish candle, next move uncertain",0.0
"F&O: Nifty trading range widens to 11,200-11,800 zone; VIX rises 5.5%",1.0
"After 700-pt plunge, Sensex pares losses to end 362 pts down; Nifty below 11,400",0.0
Share market update: Nifty Financial Services index rises; HDFC up 2%,1.0
"Sensex rises 200 pts, Nifty nears 11,550 amid firm global cues",1.0
"Sensex zooms 200 pts, Nifty nears 11,550; BPCL climbs 6% on divestment news",0.0
Share market update: Nifty Pharma index up; Piramal Enterprises rises 2%,1.0
"F&O: Nifty range broadens to 11,200-11,800 zone, VIX falls 1.47%",0.0
"Sensex, Nifty post worst quarterly fall since March 2018",0.0
"Sensex drops 155 pts; Nifty below 11,500",0.0
Share market update: Nifty Pharma index down; Cipla slumps 5%,0.0
"Sensex sheds 100 points on weak global cues, Nifty slips below 11,500",0.0
The week that was in 10 stocks: YES Bank top Nifty loser; Bajaj Fin hits new high & IRCTC IPO,1.0
"Sensex, Nifty edge lower on Friday; log best weekly gains in four months",1.0
Share market update: Nifty Financial Services index flat; Indiabulls Ventures falls 4%,0.0
"Sensex, Nifty defy weak global trend; ITC, HDFC twins top gainers",0.0
"Sensex slips 150 pts, Nifty tests 11,500; YES Bank declines 4%",0.0
"Sensex 396 pts higher; Nifty settles at 11,573",1.0
"Sensex, Nifty back to winning ways on US-China trade deal hopes",1.0
Share market update: Nifty Financial Services index up; ICICI Pru gains 3%,1.0
Share market update: Nifty Pharma index rises; Piramal Enterprises up 1%,1.0
"Sensex rises 500 points, Nifty tops 11,600 on hopes of US-China trade deal",1.0
"Sensex rises 150 pts, Nifty nears 11,500; bank, auto stocks gain up to 3%",1.0
"Nifty up over 5% in a week, past trend hints it may gain further",1.0
Trade setup: Expiry-led volatility likely; Nifty must hold 100-DMA,0.0
"F&O: Nifty trading range shifts lower to 11,300-11,600 levels",0.0
"Sensex tumbles 504 points, Nifty at 11,440; US political uncertainty weighs",0.0
Share market update: Nifty Financial Services index down; Edelweiss slumps 5%,0.0
"Sensex drops 300 points, Nifty below 11,500 amid weak global cues, growth worries",0.0
"Sensex sheds 250 points on weak global cues; Nifty slips below 11,550",0.0
"F&O: Nifty needs to hold 11,500 to extend gains towards 11,800",1.0
Share market update: Nifty Financial Services index down; Edelweiss falls 6%,0.0
